customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0002-ORFBO,Female,1,No,No,42,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.03,2162.61,No
0002-ORFBO,Female,0,No,No,66,No,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),49.35,3422.89,No
0002-ORFBO,Female,0,No,No,32,No,No,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),27.15,791.63,No
5897-ZYEKH,Female,1,No,No,67,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,106.93,7107.06,No
0002-ORFBO,Female,1,No,No,75,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.87,5046.14,No
0002-ORFBO,Female,0,Yes,No,87,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.66,7651.62,No
0002-ORFBO,Female,0,No,Yes,9,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.0,37.33,No
0002-ORFBO,Female,0,No,No,63,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),38.95,1483.25,No
3677-IYRBF,Female,1,No,No,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),31.75,78.65,No
0002-ORFBO,Female,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.4,45.4,No
9114-AAFQH,Female,0,Yes,No,48,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),71.55,3422.18,No
0002-ORFBO,Female,0,No,No,68,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),104.95,6579.14,No
0002-ORFBO,Female,0,No,No,47,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),95.03,2716.19,No
0002-ORFBO,Female,0,No,No,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.8,134.47,No
0002-ORFBO,Female,0,No,No,15,No,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),21.41,58.85,No
0002-ORFBO,Female,0,No,No,17,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),93.14,763.68,No
0002-ORFBO,Female,0,No,No,83,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.26,6458.17,No
0002-ORFBO,Female,0,Yes,No,39,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.29,2030.75,No
0960-HUWBM,Female,0,No,No,71,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),105.11,6663.07,No
0002-ORFBO,Female,0,No,No,77,No,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),105.39,7622.75,No
0002-ORFBO,Female,0,No,No,59,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.22,3678.3,No
0263-FJTQO,Female,0,Yes,No,49,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.27,3457.56,No
0002-ORFBO,Female,0,No,No,25,No,No,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.6,476.04,No
0002-ORFBO,Female,0,No,No,28,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.37,918.87,No
0002-ORFBO,Female,0,No,Yes,64,No,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),24.66,1559.15,No
7089-XXAYG,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),48.68,970.4,No
0002-ORFBO,Female,1,No,No,39,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),113.4,2762.3,No
0002-ORFBO,Female,1,No,No,33,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),33.45,828.2,No
1666-JXLKU,Female,0,No,No,52,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,100.05,3962.71,No
0002-ORFBO,Female,0,No,No,33,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,1493.2,No
5133-POWUA,Female,0,No,No,17,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.21,45.8,No
5652-MSDEY,Female,0,No,No,26,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.62,777.3,No
0002-ORFBO,Female,0,No,No,9,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.77,769.93,No
0002-ORFBO,Female,0,Yes,No,51,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),101.4,5264.81,No
0002-ORFBO,Female,0,No,No,14,No,No,DSL,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,31.71,575.85,No
7351-MHQVU,Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.78,489.96,No
9224-VTYID,Female,0,No,Yes,60,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),93.43,4410.53,No
0002-ORFBO,Female,0,No,No,70,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,89.04,5188.19,No
5762-TJXGK,Female,0,No,No,67,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.85,3345.14,No
0002-ORFBO,Female,0,No,No,50,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),59.45,2134.07,No
5569-IDSEY,Male,0,No,No,73,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),105.7,7471.65,No
4250-FDVOU,Female,0,No,No,8,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.45,790.04,No
0002-ORFBO,Male,0,Yes,No,60,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.4,2455.69,No
0002-ORFBO,Female,1,No,No,11,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.53,388.11,No
0002-ORFBO,Female,0,No,No,7,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),67.46,613.41,No
0002-ORFBO,Female,0,No,No,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),23.16,446.03,No
0002-ORFBO,Female,0,No,No,8,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,77.85,622.93,No
3401-URHDA,Female,0,No,No,65,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),59.9,3355.98,No
0002-ORFBO,Female,0,No,No,67,No,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),23.95,1506.4,No
0002-ORFBO,Male,0,No,No,20,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),22.43,274.66,No
0002-ORFBO,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),106.19,323.25,No
0002-ORFBO,Female,0,No,No,17,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),100.3,1662.41,No
0002-ORFBO,Female,0,No,No,8,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.05,1130.49,Yes
0002-ORFBO,Female,0,No,No,46,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.07,3846.35,No
0002-ORFBO,Female,0,No,No,83,No,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),81.8,5611.14,No
0002-ORFBO,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,54.68,65.59,No
0002-ORFBO,Female,0,No,No,4,No,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),19.37,414.93,No
0002-ORFBO,Female,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.06,351.24,No
0002-ORFBO,Female,0,No,No,28,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.44,1539.19,No
0002-ORFBO,Female,0,No,No,44,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.6,2224.5,No
0002-ORFBO,Female,0,No,No,11,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.17,889.99,No
0002-ORFBO,Female,0,No,No,85,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),70.78,4265.51,No
0002-ORFBO,Male,0,No,No,3,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.33,178.69,No
0002-ORFBO,Female,1,No,No,34,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),89.95,2593.46,Yes
0002-ORFBO,Female,0,No,No,21,No,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),24.83,572.37,No
0002-ORFBO,Female,0,No,No,65,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),97.9,5120.72,No
0002-ORFBO,Female,0,No,No,74,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.85,4555.23,No
0002-ORFBO,Female,0,No,No,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.14,582.21,No
0002-ORFBO,Female,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),23.74,19.45,No
0002-ORFBO,Female,1,No,No,9,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.93,977.06,No
0002-ORFBO,Female,0,No,No,30,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.21,1343.16,No
0002-ORFBO,Female,0,No,No,55,No,No,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),23.93,1391.69,No
0002-ORFBO,Female,0,No,No,85,No,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),113.18,8545.76,No
0002-ORFBO,Female,0,No,No,50,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.87,4599.33,No
0002-ORFBO,Female,0,No,No,63,No,No,No,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),27.56,1810.04,No
6569-KTMDU,Female,0,No,No,4,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),29.81,175.45,No
0002-ORFBO,Female,0,No,No,72,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),110.27,7598.99,Yes
0002-ORFBO,Male,0,No,No,80,No,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),108.4,7507.73,No
0002-ORFBO,Male,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),95.4,3474.2,No
0002-ORFBO,Male,0,No,No,20,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),81.82,397.97,No
4822-NGOCH,Female,0,No,No,15,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.29,1020.42,No
0002-ORFBO,Female,1,No,No,44,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),94.78,4131.57,No
0002-ORFBO,Female,1,No,No,70,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,115.07,7475.85,No
0002-ORFBO,Male,0,No,No,44,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.55,975.72,No
0002-ORFBO,Female,1,No,No,42,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.21,2745.41,Yes
0002-ORFBO,Female,0,No,No,78,No,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),27.3,1718.35,No
8679-JOEVF,Female,1,No,No,16,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),59.4,1023.9,No
0002-ORFBO,Female,1,No,Yes,68,No,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),30.36,1577.56,No
0002-ORFBO,Female,0,No,No,27,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.11,1510.55,No
3889-VWBID,Male,0,No,No,76,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.14,5776.45,No
0002-ORFBO,Female,0,No,No,4,No,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),18.8,438.94,No
0002-ORFBO,Female,0,No,No,38,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),42.66,1025.15,No
0002-ORFBO,Female,0,No,No,38,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,42.23,856.35,No
0002-ORFBO,Female,0,No,No,16,No,No,No,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),26.59,467.73,No
0002-ORFBO,Male,0,No,No,71,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.74,6987.82,No
0002-ORFBO,Female,0,No,No,23,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.59,1924.47,No
0002-ORFBO,Female,1,No,No,74,No,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.97,6047.6,No
0002-ORFBO,Male,0,No,No,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.59,36.99,No
0002-ORFBO,Female,0,No,No,79,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),60.19,3832.02,No
0002-ORFBO,Female,0,No,No,44,No,No,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.94,790.07,No
0002-ORFBO,Female,1,No,No,41,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),98.28,3734.25,No
0002-ORFBO,Female,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.64,1478.21,No
0002-ORFBO,Female,0,No,No,41,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),119.46,4722.42,No
0002-ORFBO,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.3,102.35,No
0002-ORFBO,Female,0,No,No,16,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.85,433.61,No
0002-ORFBO,Male,0,No,No,29,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,1128.0,No
0002-ORFBO,Male,1,No,No,2,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),102.21,298.96,No
0002-ORFBO,Female,0,No,No,9,No,No,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),27.92,416.25,Yes
0002-ORFBO,Female,0,Yes,No,13,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.7,930.05,No
0002-ORFBO,Male,0,No,No,15,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),17.74,110.15,No
0002-ORFBO,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.65,644.29,No
0002-ORFBO,Female,0,No,No,5,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),109.64,859.78,No
8903-WMRNW,Female,0,No,No,32,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),112.16,1711.85,No
0002-ORFBO,Female,0,No,No,57,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.21,3573.69,No
0002-ORFBO,Female,0,No,No,25,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,72.49,504.05,No
0002-ORFBO,Female,0,No,No,18,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.76,538.81,No
0002-ORFBO,Female,0,Yes,Yes,27,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.1,1443.04,No
0002-ORFBO,Female,0,No,No,30,No,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),95.44,2475.35,No
0002-ORFBO,Female,0,No,No,29,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.4,1529.26,No
0002-ORFBO,Female,1,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.97,572.43,No
4962-CHQPW,Female,0,No,No,29,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.41,571.6,No
0002-ORFBO,Female,0,No,No,25,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.97,503.11,No
0002-ORFBO,Female,0,No,No,9,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,560.41,Yes
0002-ORFBO,Female,0,No,No,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.54,1185.81,No
0002-ORFBO,Female,1,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),105.3,425.15,No
0002-ORFBO,Female,0,No,No,78,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.86,3416.86,No
0002-ORFBO,Female,0,No,No,16,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,29.18,479.18,No
0002-ORFBO,Male,0,No,No,19,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.14,1784.82,No
0002-ORFBO,Female,1,No,No,56,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),93.01,3395.68,No
0002-ORFBO,Female,0,No,No,38,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.4,3269.55,No
0002-ORFBO,Female,0,No,No,24,No,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,29.24,803.07,No
0002-ORFBO,Female,0,No,No,25,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),59.7,998.17,No
0002-ORFBO,Female,0,Yes,No,64,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.4,4759.55,No
0002-ORFBO,Female,0,No,No,54,No,No,No,No,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,28.99,1247.36,No
0002-ORFBO,Female,0,No,Yes,63,No,No,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),73.94,3629.57,No
0002-ORFBO,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),100.2,2949.63,No
0002-ORFBO,Female,0,No,No,36,No,No,No,No internet service,No,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),20.85,451.86,No
8393-DLHGA,Female,0,No,No,29,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),95.9,2659.71,No
9766-HGEDE,Female,0,No,No,28,No,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),27.49,660.37,No
0002-ORFBO,Female,0,No,No,75,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.75,2689.35,No
7395-IGJOS,Female,1,No,No,28,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),87.61,1621.92,Yes
0002-ORFBO,Female,0,No,No,50,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,28.61,1267.94,No
0002-ORFBO,Female,0,No,Yes,89,No,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),55.6,3818.5,No
0002-ORFBO,Female,0,No,No,52,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.31,4502.19,No
0002-ORFBO,Female,0,No,No,33,Yes,No,DSL,No,No,No internet service,No,No,No,Two year,No,Mailed check,19.6,561.15,No
6734-CKRSM,Female,0,No,No,3,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.0,209.35,No
0002-ORFBO,Female,0,No,No,69,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.29,5393.27,No
0002-ORFBO,Female,0,No,No,45,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),95.2,4535.19,No
0002-ORFBO,Male,1,No,No,19,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,43.84,221.33,No
0002-ORFBO,Female,0,No,No,71,No,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),83.3,6259.32,No
9907-SWKKF,Female,1,No,No,17,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),33.86,25.05,No
0002-ORFBO,Female,0,No,No,62,No,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),30.94,1460.14,No
0002-ORFBO,Female,0,Yes,Yes,43,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),93.55,3424.28,No
0587-DMGBH,Female,0,No,No,16,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,59.28,489.5,No
0002-ORFBO,Female,0,No,No,19,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),23.82,477.62,No
0002-ORFBO,Female,0,No,Yes,79,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),62.26,3839.32,No
7636-OWBPG,Female,1,No,No,29,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),39.21,337.43,No
0002-ORFBO,Male,0,No,No,72,No,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.15,1035.5,No
0002-ORFBO,Female,0,No,No,3,No,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),26.32,112.16,No
0002-ORFBO,Female,1,No,No,43,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.91,2545.61,No
0570-BFQHT,Female,0,No,No,25,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.55,801.93,No
0002-ORFBO,Female,0,No,No,10,No,No,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.25,292.59,No
3523-QRQLL,Female,0,Yes,No,22,No,No,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),69.5,1529.81,Yes
0002-ORFBO,Male,0,No,No,41,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),106.0,4201.28,No
0002-ORFBO,Female,0,No,No,75,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.5,2220.51,No
0002-ORFBO,Female,0,No,No,68,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),108.19,5278.15,No
4717-GHADL,Female,0,No,No,60,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.59,4283.34,No
0002-ORFBO,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.25,55.25,No
0002-ORFBO,Female,0,No,No,89,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),91.11,6575.56,No
0002-ORFBO,Male,0,No,No,44,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),20.4,972.28,No
0002-ORFBO,Female,0,No,Yes,86,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),121.21,8498.6,No
0002-ORFBO,Female,0,No,No,15,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.0,306.22,No
3694-GLTJM,Female,0,No,No,5,No,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.11,429.18,No
0002-ORFBO,Female,0,No,No,65,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.87,3633.12,No
0002-ORFBO,Female,0,No,No,1,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.97,473.07,Yes
0002-ORFBO,Female,0,No,Yes,76,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.8,4334.43,No
0002-ORFBO,Female,0,No,No,17,No,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),20.05,632.17,No
0002-ORFBO,Female,0,No,No,52,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,88.86,3262.38,No
0002-ORFBO,Female,0,Yes,No,56,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),41.16,1491.91,No
0002-ORFBO,Female,1,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.27,4085.79,No
3481-JHUZH,Female,0,No,No,54,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.74,3825.99,No
0002-ORFBO,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.55,376.26,No
0002-ORFBO,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.86,407.38,No
0002-ORFBO,Male,0,No,No,81,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.01,5487.75,No
0002-ORFBO,Female,0,No,No,24,No,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Mailed check,35.49,571.75,No
0002-ORFBO,Female,0,No,No,70,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.58,5876.98,No
0002-ORFBO,Female,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),37.6,370.61,No
0002-ORFBO,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.51,111.05,No
0002-ORFBO,Female,0,No,No,17,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.8,368.76,No
0002-ORFBO,Female,0,No,No,22,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),73.81,917.67,No
0002-ORFBO,Female,0,No,No,22,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.11,923.85,No
